workmoscow05,group,Работа Москва|Подработка|Шабашка,29132,👷‍♂️ Объявления о работе и подработке в Москве и области. Публикуем только вакансии!  Для отправки сообщений подпишитесь на канал @work_moscow05 💵Платные объявления - @adm_OooO  💰С нами вы найдете работу 100%💰
rabota_sankt_peterburg24,group,Работа и Подработка в Санкт-Петербурге Спб,10663,"Друзья, мы создали место, где вы можете найти или предложить свою работу или подработку!  По Рекламе и Прочим вопросам писать: @anubis_msk  #работа #подработка #Спб #Вакансии"
makushinphoto,channel,Александр Макушин. Фотография,6843,"Авторский канал о фотографии, обработке и личные заметки."
lulu_lite_bot,bot,LULU BOT | ИИ Фото 🚀,12025,✨ Lulu Bot — мощный инструмент для создания качественного контента  📸🎥💼  💡 Канал с идеями - https://t.me/lululitebot
almira_pro23,channel,Алмира.ПРО. Работа и подработка,1348,"🙋🏻‍♂️🤝 Работа и подработка в Краснодарском крае и Ростовской области. Стабильные выплаты, гибкий график.  Упаковщики, грузчики, комплектовщики, разнорабочие, фасовщики, операторы линии, карщики и т.д….  Алмира.ПРО. По всем вопросам - пишите, звоните!"
prikubankakrd,channel,Работа Краснодар | Прикубанка,2113,Работа в Прикубанском окр. Написать @nikopur23
job154,channel,Работа Подработка Халтура Новосибирск,857,Публикация работы (подработки) только через бота @search54_bot  Сотрудничество и по всем вопросам: @search54_bot
nekrasovcalc,channel,Евгений Оцифровка WildBerries,1040,Выкидывай калькулятор! Наш бот всё посчитает за тебя 🔥 Бесплатный тестовый период: @Enstas_bot и @Enstas_ozon_bot Поддержка: @ENS_support  Бот для вб: @Enstas_bot Бот для озон: @Enstas_ozon_bot
tinaartphoto,channel,Школа Фотоарта и ретуши Валентины Поповой,1574,"Канал арт-фотографа и ретушера о современной обработке фото в фотошопе. Рассказываю и показываю много секретных фишек, после которых ваши фото залетают в журналы и на конкурсы.  Про обучение⬇️ https://tina-artphoto.ru связаться @tina_artphoto"
urojai_na_ura,channel,САД И ОГОРОД Препараты и растения🌳🪜🍎🍐🍇,695,Информация по выращиванию и обработке растений. А так же описание препаратов и их правильное использование.
photoartdary,channel,Фотобудочка,1227,"Канал о силе цвета, смелости проявляться и красоте в каждом дне 🤍  Веду канал я, Даша Грицай, преподаватель по творческой обработке, фотограф для журналов и брендов, и просто классная девчонка!   🔖По вопросам сотрудничества и рекламы — пишите @artdary"
