baseroostcoin,channel,$ROOST Official Portal,8067,
beast_cas1no,group,BEAST CASINO,1060,🍇🍇🍇 = NFT  Основной канал: @beast_nfts Банк: @beast_bank Поддержка: @roos_ters
beastnft,group,BEAST NFT OFFICIAL,905,https://linktr.ee/Beastnft  BEAST NFT ECOSYSTEM PROJECT  BEAST NFT TOKEN ADDRESS   0x8D7f08FfBE0506bAd571a731ECea67F7851107DA
beast_edc,channel,ЗВЕРЬ | BEAST EDC,641,Делаем крутые edc-аксессуары  Для заказов: @RFT05 Для сотрудничества: @grapeguy  Чат:  t.me/beast_edc_chat  ВК: vk.com/beast_edc
beastybeats23,group,ВТРНК Chat,3701,"Это пространство для общения людей, ценящих хорошую музыку и вайб андеграунда в стиле ВТРНК  Поддержать проект донатом можно тут https://t.me/rupor_events_bot?startapp=21547  Online Radio t.me/drum_n_bot/radio Правила чата t.me/beastybeats23/4256"
beastreacts,channel,Beast Reacts,430,"Beast Reacts Official Fan Channel!!  Here you will get all Mr. Beast videos, on telegram!...  Make sure to join  @MrBeastTeamGaming @BeastPhilanthropy @MrBeastTeam  channels!  https://youtube.com/channel/UCUaT_39o1x6qWjz7K2pWcgw"
krasnoe_torzhestvo,channel,Дикастерий Кайфограда Бурятского,373,УУУЭЭЭЭЭЭ
kurorobeastschat,group,Kuroro Chat [EN],4447,"🐾 Play Kuroro Beast Ranch: Collect adorable Beasts, earn Coins, and build your dream Ranch!  Announcement: @kuroroofficial Bot: @KuroroRanchBot Website: https://kuroro.com/"
mrbeastteamgaming,channel,Mr. Beast Gaming,2109,MrBeast Gaming Official Fan Channel!!  Here you will get all  Mr Beast Gaming videos on telegram!..  Make sure to join the @MrBeastTeam  @BeastPhilanthropy @BeastReacts channels!!  https://youtube.com/channel/UCIPPMRA040LQr5QPyJEbmXA
violet_beast,channel,🎀Violet Beast🎀,92,☆°•*｡°•🫧  Автор ничего не пропагандирует и ни к чему не призывает  Галерея с артами - https://t.me/+liExM-oH3RtlZDMy Тгк по осам - https://t.me/+CoqLR9aPhfQ5NmJi Тгк #Solver_N https://t.me/+jxbVoaKZ0X0xZTFi  лс - @Vi0let_beast (я не кусаюсь)  ☆°•*｡°•🫧
