proavto_bazar,group,Мимо Дрома Chat,6259,Мой канал: 👉 https://t.me/mimo_DROMa
hazarnote,channel,HAZARNOTES,1288,"Hazarnotes is an Online Education Platform for WBBSE, WBCHSE and other Board  students for Arts."
kungrad_sh_moynaq_mashin_bazar,group,КУНГРАД ШОМАНАЙ МОЙНАҚ МАШЫН БАЗАР.,3070,Ассалаума Алейкум Группамизга хош келипсыз.  Реклама берыу ушын Личка 👉 @Reklama_admin_mashinbazar Тел +998906541014 Хабарласын.Реклама толемли(платный).  5 кунге 30 мын кунине 2 рет 12 группа 12 каналга рекламага шигады.Баста 4 Инстаграм постга шигады
zorin_igor1105,channel,Zorigor,2845,"Канал создан для спецов, а также людей интересующихся оружием, ножевым боем, боевыми искусствами, чайной культурой и просто жизнью…"
bazar_vokzalviselkivs,group,Базар-Вокзал. Выселки,2890,"Группа бесплатных объявлений жителей Выселковского района  Администрация канала (бот)://t.me/vlastsovetovbot  ❤️ Да - частным сообщениям Куплю/продам; обменяю; сдам в аренду; подарю - все, что касается частной жизни   ⛔️ Нет коммерческим/рекламным поста"
hharazu,channel,"Harazu, open lagi!",728,七転び八起き..  since 29 - 11 - 2024.
bazar_natapopo_chat,group,"🌵ЦВЕТЫ продажа, обмен, дар",1663,"Цветоводы 🌸 Всея Планеты Земля 🌏 Профи, любители, начинающие  У Нас тепло и уютно , по домашнему  В Волгограде проводим Цветочные СВОПы Сотрудничество, реклама, взаимопиар @atashasilina МЫ в ВК  https://vk.com/bazar_natapopo_chat"
hazarava,channel,Hazar Ava,89,Vocal Trio to perform Persian polyphonic music.
pluggbazargo,group,PLUGGBAZAR GO!!!,2935,основной канал - @pluggbazar связь с нами - @pluggbazarsupport правила чата - https://telegra.ph/PRAVILA-CHATA-PLUGGBAZAR-02-03
mbbvgyuioplm,channel,Хит кошиклар топлами,2411,Хит кошиклар топлами
hairmargo,channel,Margaritagrishina,296,"Здесь все про бьюти уход, лайф стайл и кайфушную жизнь мальтипу Бориса 🐶  Кератин, ботокс для волос ▪️PREMIUM СОСТАВЫ ▪️Жизнь без утюжка ▪️Запись @margaritagrishina"
maskomag,group,Мастерская Семьи Масько,256,"Добро пожаловать в нашу музыкальную мастерскую, древних инструментов, которые покорят ваши сердца своим звучанием. Посмотреть каталог: Varganvsem.com Пишите/звоните: @Varganvsem"
diamond_sadullo,group,Заргарлик асбоб-ускуна💎,152,🔹Воскы 🔹Камны  🔹Ручные инструменты 🔹Футляры  Ор.-т: Карзинка2(раимак кольцо) 10магазин ☎️ +998934706660
hazarapedia,channel,دانشنامه هزاره HazaraPedia,414,صفحه رسمی بنیاد دانشنامه هزاره
hazarssss,channel,Afk||❯̸❯𝐇̷𝐀̸̸͎𝐙̅𝐀̸̸͎𝐑͢,259,Bio - @H3Z4RS  Anon - @line_sayar_bot  Рп держу 10-15 минут.
sargatxetpool,group,SargatxetPool,173,
hazarkhanah,channel,هزارخانه,214,هزارخانه/ گفتگوی صمیمانه و شنیدنی با هنرمندان و اهالی فرهنگ افغانستان
vnazarovo,group,Назарово 👍 Объявления/Барахолка,381,"Объявления Назаровского района.🌇 У нас можно продать то, что жалко выкидывать.📦 Найти то, что так давно искали.📱 Отдать даром в хорошие руки или попросить в дар всё что угодно!🧦"
tarazstar,channel,تراز استار T.STAR,158,پخش و تعمیر انواع ترازو های دیجیتالی حساس آزمایشگاهی و زرگری  AND ژاپن ترازوی جیبی  اشپز خانه ای و باسکول...  شماره تماس ۰۹۱۲۳۹۶۱۸۴۳
