vfrgups_professionalitet,channel,Филиал РГУПС в г. Воронеж,410,Ссылка на телеграм-канал ФП «Профессионалитет» https://t.me/s/FP_professionalitet
tatianacossm,channel,Кожа без акне | Татьяна,369,"Косметолог со стажем 7 лет,работаю с акне,постакне и другими проблемами  Веду бьюти бизнес, помогаю косметологам лечить акне и выйти на новый уровень профессионализма  По всем вопросам @tatiianacosm"
jinmualpha,group,longzu 100xGems,1884,dogeebot  sol：https://t.me/dogeebot_bot?start=r-Jinmu  eth：https://t.me/dogee_buybot?start=inv-6808976166
hundredxclubalpha,channel,100x Alpha,3803,https://twitter.com/hundredxclub https://twitter.com/talkwthme
youastr,channel,YouAst Астрахань | новости и фото,503,Присылайте новости в бот @podslushano_ast_bot  🔵 Новости города 📸 Лучшие фото Астрахани 🌿 Природа родного края Больше нас тут ⬇️  https://instagram.com/youastr И тут ⬇️  https://vk.com/youast
hunterxalpha,channel,Hunter Alpha's,83,Welcome to the world of Hunter!  Here You Can Find a Lot Of Opportunities in Web3 and You Will Be Able to Learn About It
clda_support,group,CloudAlpha - Сервис шифрования трафика,28,"Комьюнити сервиса CloudAlpha. Здесь каждый может задать вопрос или помочь другим...  Cайт: https://clda.in Telegram-бот: @cldabot Почта: help@clda.in  Ознакомьтесь с перечнем часто задаваемых вопросов, перед тем как написать свой: https://clda.in/#faq"
alfapsikolojikdanismanlikk,channel,Alfa Psikolojik Danışmanlık,13,Adım adım iyiliğe🪴
therealalphashaz2,channel,The Real Alpha Shaz🥇,18,“The comeback is personal”  Different strategy Different style Different movement But the same shaz✊🏻
mkwud,channel,Mkworld,22,
macroalpha_en,channel,Macro Alpha,3,"This channel teaches you how to read market cycles and analyze macro data. We also discuss AI, Bitcoin, and global macro trends. Youtube Channel https://youtube.com/@Macro_Alpha"
academy_freedom,channel,📚Академия Свободы,2,"Академия свободы: онлайн-курсы и навыки для дохода, роста и жизни без ограничений"
malushevanatali_bot,bot,Удалённая работа,,Оформите карты с кэшбэком от Альфа-Банка и зарабатывайте в проекте «Свой в Альфе».
minpros73,channel,Министерство просвещения и воспитания Ульяновской области,5741,
siladruzhby,channel,Сила Дружбы|Школа воспитания,3881,"Воспитание детей в команде. От 4 до 12 лет.  Мужское наставничество, тренировка характера, навыки для жизни в регулярных походах-приключениях💪  силадружбы.рф"
navigatoridetstva16,channel,Навигаторы детства I Республика Татарстан,958,
momshack,channel,Mom’s Hacks | Лайфхаки воспитания,1051,"Канал работающей и много рефлексирующей мамы двух ангелочков👧🏼👧🏼  🗝 Коллекционирую нервные клетки, лайфхаки воспитания и родительства.  🗝 Изучаю детскую психологию и делюсь рекомендациями из проверенных источников."
prosto_o_podrostkah,channel,ПРОСТО О ПОДРОСТКАХ,561,Подростковый Психолог Марина Трущенкова Здесь о том: ✅как родителям понимать подростков и сохранять доверие   ✅как работает программа «Семейный наставник»  📝Записаться на диагностическую консультацию @marinatrushenkova
strogayay,channel,Катерина Строгая,478,"Тренер международного класса по направлениям High heels и Стрип пластика, наставник по раскрепощению, раскрытию сексуальности и уверенности через танец. Учу позировать на 📸, красивой походке❤️ Тут инфо о наборах, обучалки. Курсы офлайн и онлайн. Иваново."
stripliza,channel,СтрипЛиза,362,"Инженер-стрипуха честно и с юмором о танцах, поиске любви и жизни современных женщин. Заходи, посплетничаем 😇  Запись на занятия:  https://t.me/lisa_poleart Запрет-грамм: https://www.instagram.com/stripliza.poleart/"
vozduh_deti,channel,Vozduh_deti,595,"https://vozduh-school.ru/  Канал детских направлений школы воздушной акробатики «Воздух». Мы находимся по адресу: Москва, м.Прокшино, бульвар Веласкеса, 3к1, 2 этаж. м. Филатов Луг, ул. Малое Понизовье, 2  Мы растим чемпионов! В крепкой спортивной семье💪🏻"
mcb360,channel,В 360 | Мультицентр,393,"«В 360» — мультицентр для отдыха, творчества, работы, знакомств и крепкой дружбы. Разный – для разного тебя  «Гармония» – ул. Василия Подшибякина, 21  От строительной экосистемы «Звезда»"
okani_milss,channel,OKANI,330,Burlesque | Pin-Up | Cosplay | Travel
psycholog_alina_maksimova,channel,"Алина Максимова | Психолог, сeксолог, семейный психотерапевт",352,"Автор психологической игры «Разговорчики Про ЭТО», колоды метафорических карт, соавтор книги.  ▪️Запись на б/п консультацию-знакомство @psyholog_alina_maksimova"
tatyanakreker,channel,Татьяна Крекер 🍪 Коуч по отношениям,264,Татьяна Крекер Блог: kpekep.ru Консультации: https://t.me/xStilime
tancy_i_coffee,channel,"Танцы, кофе и жизнь",148,"Про танец, тело и маленькие радости. Педагог-хореограф, женщина, мама.  Посотрудничать, потанцевать: @NastyRu"
hdtaganka,channel,HEAVY DUTY Personal training studio,140,«СТУДИЯ ПЕРСОНАЛЬНОГО ТРЕНИНГА на ТАГАНКЕ»
choco_miiint,channel,🍫Чоколадка с мятой🌱,109,"Живём, рисуем, думаем о жизни и о крепкой настоящей женской дружбе"
bazhenowlife,channel,Bazhenow,31728,"Александр Баженов  Про «Бизнес вдолгую». О лидерстве и силе окружения. Без воды, только личный опыт. Чутка юмора  Обо мне https://taplink.cc/a.bazhenow"
guro_vlad_urazmanov,channel,Путь Сильных,2099,#дисциплина #немотивация
kolychevpower,channel,Колычев,3193,Помогаю людям. Здесь о силе и стремлении для человека с горящим сердцем и душой.     Канал Яна Колычева   По коммерческим предложениям — @kolychevmanager.
dmitrycheshev,channel,Дмитрий Чешев Мотивационный спикер,2068,"Канал о саморазвитии, мотивации, силе воли и жизненной энергии. Каждый день делюсь личным опытом и научными знаниями о достижении целей  Мой сайт ⬇️ https://dmitrycheshev.ru  Для связи @DmitriiCheshev"
loveandotherdrugs,channel,L A O D | Цитаты,1708,"Мудрые и красивые цитаты, которые наполняют смыслом, дарят мотивацию и пробуждают эмоции. 💖 О любви и жизни 🌿 О мечтах и стремлениях 📖 О силе слов и чувств"
magiclogos,channel,Максим Шевчук | Пути к Личной Силе,1339,"Автор: Максим Шевчук - психолог, мистик, энергопрактик Администратор: https://t.me/Logos_mind_admin Офф. сайт: https://logos-mind.ru ВК: https://vk.com/logos_mind YouTube: https://www.youtube.co"
bodhessay,channel,Ольга Андреева | Ключи к силе,449,"Психотерапевт, бизнес-коуч, интегративный практик Через кризис проведу к ясности и силе 💫   Сайт: https://olandreeva.ru/  Написать: @Olga_Ayna"
manastireabanceni,channel,Банченский Монастырь - Manastirea banceni,2035,Официальный телеграм канал Свято-Вознесенського Банченського мужского монастыря.
sdtmmonastir,channel,Свято-Духов мужской монастырь г. Тимашевска,2015,Официальный канал Свято-Духова мужского монастыря г. Тимашевска
monberluki,channel,Николо-Берлюковская пустынь,1509,Официальный канал мужского монастыря Николо-Берлюковская пустынь
guslickiymonastir,channel,Гуслицкий Спасо-Преображенский мужской монастырь,1025,⚡️Официальный Telegram-канал Гуслицкого Спасо-Преображенского мужского монастыря.
ea4rjbhdjnbhztfi,channel,Донской Старочеркасский Ефремовский мужской монастырь,867,Официальная страница Донского Старочеркасского Ефремовского мужского монастыря http://донской-монастырь.рф
caterinagroup,channel,Caterina Group,1213,"ОПТОВЫЕ ПРОДАЖИ. Официальный дистрибьютор мировых брендов женского и мужского белья, пляжной одежды, одежды для отдыха, женской одежды, чулочно-носочной продукции."
school_nasledie,channel,Клуб Наследие,1153,"Клуб мужского воспитания   Для парней 9-17 лет  ▪️психологические занятия, мастерская ▪️спорт. тренировки ▪️походы ▪️продвигающее сообщество ☎️ +7 995 323-38-88                                                      +79500795495"
tiwfilfl_portf,channel,Закрыто,62,@ZhgXiwei заказы открыты платные   я сивэй
badgalriridmb,channel,ri,166,👀
lilium714,channel,11:11,117,- به اُمیدِ آن روزی که در کنارَت، شب می‌کنم! 🌒✨
foot_archive,channel,2F | Foot Fetish | Ножки,401,Эстетика прекрасных ножек🤤  Ссылка для друзей - https://t.me/+Z_5RbY4pOJhkOTVi  Реклама: @B1G_YAR1K
mydecorrussia,group,⁣@mydecorrussia,84,
podolog58,channel,Подолог Пенза Podolog58 PodoFix Педикюр Маникюр,166,сеть центров подологии г.Пенза Подолог58/PodoFix
foot_fetish_wow,channel,ножки вау,243,"Лучшие ножки  Заходя в канал вы подтверждаете, что вам есть 18+  Всем моделям больше 18 лет"
podolog_msk,channel,Ножкин Доктор. Подолог. Москва,272,🔥Скидка 1000 руб. на первый мед. педикюр по ПН и ВТ 💜Подолог с опытом 17 лет 💜Педикюр любой сложности 🧡Уход за ногтями и стопами  Записаться на прием: https://clck.ru/36eLun
hoodmoneyinlate,channel,.inlate,307,@bIagocIavIen
vstannagvozdiru,group,Встань-на-гвозди.РФ - официальный чат телеграм канала,186,Чат для ответов на вопросы по доскам садху и практикам на них. Задавайте вопросы и делитесь своим опытом. Без рекламы.  Официальный канал https://t.me/kakvstatnagvozdi.   Заказать доску садху https://t.me/vstannagvozdi_bot.
