basu_scientificassociations,channel,اطلاع رسانی انجمن های علمی دانشگاه بوعلی سینا,580,اطلاع رسانی برنامه‌های انجمن‌های علمی  دانشجویی دانشگاه بوعلی سینا   دبیر کل انجمن‌های علمی @Peyman_mohmadi061  دبیر کل کانون‌ها @Miladaghiy
cgl_kz,channel,Corporate Governance Association,123,Ассоциация корпоративного управления
majma_theatre,group,مجمع عمومی کانون تئاتر,213,گروهی برای تبادل اطلاعات تئاتری 🎭 هماهنگی‌ تماشای گروهی‌ 👥 دوره‌همی بچه‌های حلقه نمایشنامه‌خوانی 📖📚 اطلاع‌رسانی‌های کانونی🪧🤝🏻 کانال اصلی کانون: @auttheatre
burburburo,channel,BURBURO,73,бюро театральных и детских проектов для связи @A_Sholokhovich  http://burburo.tilda.ws/
igualdad,channel,Fundación construyendo familias de amor,27,
mouselala,channel,موش‌‌آبادی MouseLala😊,48,در باب جناب موش آبادی و ماجراهایش ویژه طنز و انتقاد طنزآمیز  😊 https://t.me/mouselala/5  شوخ‌طبعی، کنایه، اغراق و هجو، راهی برای نقد و بررسی مسائل سیاسی، رفتار سیاست‌مداران، نهادهای حکومتی و تصمیمات‌شان است.   https://t.me/mouselala
outlines_fdspb,channel,Положения и регламенты,9,
qompoz,channel,قمپز,2352,😁محفل طنز قمپز😁 بزرگترین محفل طنز کشور پهناور قم  ارسال نظرات و اثرات: https://eitaa.com/adabqomadmin  ادمین اصلی کانال: @artghom_ir  🔸صفحه اینستاگرام🔸 https://www.instagram.com/qompoz.ir 🔸صفحه یوتیوب🔸 https://www.youtube.com/@qompoz
dr_qomar,channel,Reza_NFT_shop کانفیگ,121,فروش متود اسکم  فروش استارز و گیفت مستقیم  فروش پریمیوم از ۱ ماه لاگین تا ۱ سال مستقیم  فروش ممبر فیک و واقعی برای چنل و گپ  فروش اکانت اسکم و چنل اسکم  اعتماد شما اعتبار ماست❤️ ایدی جهت خرید: @hajrezra
huquqologiyauz,channel,huquqologiya | Usmonov Ibrohim,725,Usmonov Ibrohim  • TDYU | JOSF | 3-kurs • Toshkent shahar prokurori stipendiyasi; • Gʻafur Gʻulom nomidagi maxsus stipendiya; • TDYU koʻkrak nishoni; • Universitet granti... • 187.9 (2024)  𝗵𝘂𝗾𝘂𝗾𝗼𝗹𝗼𝗴𝗶𝘆𝗮 - huquq osonroq!  @UsmonovIbrohim
kammalsabegh,channel,[پیرِ مِیْخانِه],314,سرباز خمینی.. همه چیز آزاده به جز مستی:)  بزرگی هرکس به حرفایی که قراره بهم بگه:)  http://t.me/HidenChat_Bot?start=1304143180
bigapi,group,BigONE 量化 API 群,36,
bignc_tech12,group,BigNc_Tech,43,
amozesh_takhasosi_tek,channel,آموزش تخصصی,58,تمامی مطالب آموزشی به صورت کاملا رایگان گردآوری شده است و می‌تواند کمک بزرگی برای عزیزانی که به دنبال آموزش سطح حرفه ای و پکیج رایگان هستند باشد...  @amozesh_takhasosi_tek
elnoticion,channel,El Notición,11444,Noticias sobre Política Internacional. Adoramos la Libertad.
narmak_international,channel,نارمک اینترنشنال,9609,﷽  ♦️شبکه اطلاع‌رسانی محله‌محور تهران   🗞️ از دل محله‌ها تا خبرهای روز  🔹 یک صدا، یک رسانه  نارمک📍  کانال مادر 👇  @Mahalle_International  تبلیغات: https://t.me/ads_International1
isacurainternacional,channel,Isacura Asociados Internacional⚖,442,
reparacioncelulares,group,Reparación Dispositivos Móviles,3367,Comunidad Internacional de Técnicos en Dispositivos Móviles
trabajadorescu,channel,Trabajadores,2046,Periódico de la Central de Trabajadores de Cuba   Edición digital: www.trabajadores.cu
trabajador_arg,channel,Аргентинский рабочий| новости Аргентины,1464,"Новости Аргентины, работа и мелочи из которых состоит жизнь Отправить свою новость: @Denis_argnews Ютуб: https://www.youtube.com/@ilook1 Поддержать канал: https://t.me/tribute/app?startapp=dhWH"
ceintegralistas,channel,Centro de Estudos Integralistas,957,"Canal destinado à divulgação, politização e conscientização da Doutrina Integralista ( Σ )  Biblioteca Nacionalista:  https://bit.ly/3aRCnUQ  Biblioteca Regionalista:  https://drive.google.com/drive/folders/1-1fbmDc_tLKxVstwWyikmIiH87XWdGnl?usp=drive_link"
lamaniguarevolucionparato,channel,La Manigua • Revolución Pa' Rato 🇨🇺🇨🇺,3005,"Espacio para compartir noticias, reflexiones, análisis críticos, opiniones y realidades sobre Cuba. Un espacio rebelde y disidente del movimiento capitalista mundial. Revolucionario, democrático y pluralista; sin embargo, no es para los enemigos de Cuba."
elvortice,channel,El Vórtice Radio.,1919,"Canal Oficial.  Pensar, ya es revolucionario. Levántate y piensa."
prevratnik,channel,Prevrat,1390,"Danju pragmatici, noću romantici. Uvijek PREVRATNICI ! 🇭🇷 . . . BIT ĆE PREVRAT !!!  📜 http://Prevrat.hr"
ulises_criollo,channel,ulises.criollo,278,Nacionalista 🇲🇽🌴|| Panlatinista 🇲🇪🔱|| Iturbidista ♚|| Bonapartista 🦅|| Pagano ⚡|| Mesoamericanista🏺||
ilcovovarese,channel,Il Covo - Libreria non conforme,109,"L’avamposto varesino della cultura identitaria  Varese, Viale Borri 17/A  Pagina Instagram: https://www.instagram.com/libreria_ilcovo/profilecard/?igsh=MWc3ZWVrY2djOGV5aw=="
metrodemadridoficio,channel,Oposiciones 2025 Oficial Metro de Madrid. Sindicato Solidaridad Obrera,1892,CANAL - Nuevo proceso para la contratación de 45 oficiales y oficialas de mantenimiento para Metro de Madrid más bolsas de empleo.  SINDICATO SOLIDARIDAD OBRERA DE METRO DE MADRID.
podrabotka_yekaterinburgg,channel,Подработка Екатеринбург Раюота Шабашка рабочие Екатеринбург,563,Позвать друга 👉 https://t.me/podrabotka_Yekaterinburgg Админ ТГ @Basiradminn Правила для рабочих https://t.me/podrabotka_Yekaterinburgg/6
dj_obreey,channel,🎧 ROMAN OBREEY - music chanelling,398,
rabota_omega,group,РАБОТА ОХРАНА САРАТОВ,109,содействие в поиске работы
partidovivo,channel,PARTIDO VIVO ⚽📺,572,No te pierdas ningún partido.
partiastylia,channel,Коплю на Биркин,14725,"Тут все копят на Биркин, но постоянно срываются на новые классные шмоточки.   MAX: https://max.ru/partiastylia  Стилисты Саша и Алиса  По рекламе: @koplyunabirkin  Разбор гардероба, капсулы здесь: stylestyle.ru  Перечень РКН: https://clck.ru/3MRnh8"
petareactivo,channel,PETARE ACTIVO 🛑,370,Comunicación Popular desde Petare!!!
langileakbatunidadobrera,channel,BATU,92,LANGILEAK BAT•UNIDAD OBRERA!
arevolteira,channel,Info A Revolteira,325,Canle de información de A Revolteira
ilrozzobruno,channel,IlRozzoBruno🏴‍☠,268,Il riso abbonda nella bocca degli intelligenti; quella degli imbecilli è piena di parole serissime. A. Soffici
ateneolibertariolunanegra,channel,Ateneo Libertario Luna Negra,130,"Canal del Ateneo Libertario Luna Negra y de la Biblioteca Anarquista La Revoltosa Calle Luna 9, local (Móstoles).  Renfe/Metro: Móstoles Central. L, M y J: 18 a 20h"
reyasorese,channel,REYA ŞOREŞÊ,208,ARMANCA ME HEBUNA KURD KURDÎ KURDİSTAN BERDEVAMÎ BIBE
randaccio,channel,Il Randaccio,133,🏴 Avamposto in terra 📍 irpino-sannita 📚 Cultura • Militanza • Formazione politica
zorramensajes,channel,🌎 Bebeskype Universe 🌍,1800,
carnecruda,channel,Carne Cruda,4137,"Recibe nuestros mensajes con las contenidos de Carne Cruda. Produce Carne Cruda, haz posible otra radio: http://www.carnecruda.es/hazte_productor/"
qafotovoltaica,group,Q&A Fotovoltaica,2374,Canal: @fotovoltaica  Bot: @fotovoltaicaBot  ⚠️ No es un chat para mantener conversaciones (usa el chat privado del usuario para eso) (el envío de mensajes está limitado)
lorenavillen,channel,Lorena Villén,2627,"Canalizaciones,novedades,mensajes mágicos,recordatorios del alma, información exclusiva sobre tránsitos planetarios y la energía disponible.  Un canal íntimo de consciencia para quienes eligen profundizar en su camino y recordar lo que su Ser ya sabe.🌹"
smcryptogroup,group,SM GRUPO CRYPTO,612,El MEJOR grupo para aprender y compartir conocimientos sobre blockchain 100% gratis.    Leer los mensajes fijados para estar al día.
tuyocosmico,channel,Tu Yo Cósmico ✨,325,👉🏻 Mensajes del universo para vos 🌌 👉🏻 Desafios y anuncios
ofiucosideral,channel,ARQUITECTOS DEL CIELO 🔮,710,"✨ Arquitectos del Cielo ✨  Un espacio sagrado donde el universo susurra y aprendemos a escuchar. Aquí desciframos los mensajes de los planetas, las lunas y los eclipses para comprender los movimientos del alma y los ciclos del mundo.  🌙"
nazivgyu88,channel,🥷🏻💸,285,شالالا
ipeople_ru,channel,Всё о технике Apple | Качество без границ - iPiter (СПб) • iPeople (Мск),76426,"📱 Только оригинальная новая техника Apple, Samsung, Xiaomi и др. 💶 Низкие цены 🏅 13 лет успешной работы 🔝 Официальная гарантия 1 год  Магазины 📍 СПб: Марата 5 и Савушкина 126 📍 МСК: пл.Евразии 2  Наши контакты только: 📞 +7 812 309 75 21 @iPiter iPiter.ru"
setyycom,channel,NEW€ETY❓👁️‍🗨️,2038,
newpeople_astrakhan,channel,Новые люди | Астрахань,525,"Мы - отделение партии «Новые люди» в Астраханской области. В этом канале мы делимся нашей деятельностью, говорим о людях, которые меняют представление о политике, и их проектах.  Написать нам: https://vk.com/new_people_astrakhan"
newpeople_penza,channel,Новые люди | Пензенская область,199,Официальный канал партии «Новые люди» в Пензенской области  https://vk.com/newpeoplepnz
