pixelexperiencegsi,group,PixelExperience - GSI,568,
the_gsis,group,The GSIs,98,A group about GSIs or just screenshots
topsamui,group,SAMUI TOP САМУИ ТОП,28,
sunrisel2,group,Sunrise groupe,19,
simpsonsai,group,$SimpsonsAI Team,1,
gsr_sia,group,Про GSR от Sia_sensei 🪷. Путь освоения,1,
nic_nsk,channel,Ипотека_Недвижимость_Новосибирск,182,Расскажем самые свежие и актуальные новости в мире недвижимости.  ✅Выгодные ставки ✅Спецпредложения от застройщиков ✅Подписывайтесь ✅
rvbar_nino,channel,Руки ВВерх! Бар Нижний Новгород,660,Бронируй стол! https://t.me/book_rvb_bot  🌟 Танцы и караоке каждый день!  Закажи банкет со скидкой 50%👇🏻 +7 831 262 14 11
ytznno,channel,Миндемографии и развития человеческого капитала,473,Добро пожаловать в официальный телеграм-канал Министерства демографии и развития человеческого капитала Нижегородской области.  Сайт https://trud.nobl.ru/ ВК https://vk.com/trud.nobl МАХ https://max.ru/id5260187303_gos
mingrad_no,channel,МинГрад Нижегородской области,343,Официальный ТГ-канал Министерства градостроительной деятельности и развития агломераций Нижегородской области.  Сайт: https://mingrad.nobl.ru/
nikoborn_tg,channel,Nikoborn,266,
niazgard_com,channel,نیازگرد | تبلیغات کالا و خدمات,105,موتور جستجوی‌ کالا و خدمات : ✅ http://niazgard.com
cbr_nn,channel,CBR,18,
neonbrobig_bot,bot,NeonBro - твой неоновый мир!,,🎯 неон за 24 часа 🏅 гарантия 2 года  🛴 доставка по РФ за 3 дня  🌍 работаем по всему миру
niccoin_bot,bot,Nic-Coin,,Collect Nic currency and earn in the crypto world💎 @niccoin_com
nico4j,channel,bind,1,
nicecatcomic,channel,NiceCat✨,1847,我们的官网: https://nicecat.cc BUG提交群聊: https://t.me/NiceCatTest
cvetok_zhizni_school,channel,ЦВЕТОК ЖИЗНИ - Пространство саморазвития | Подкасты | Аренда | Практики,1512,Записаться на события пространства можно по ссылке: https://space.flowerlife-school.com/  Менеджер для связи: https://t.me/cvetok_zhizni_nic
reportesucesos18,channel,Sucesos +18,54263,Aquí encontraras las noticias nacional 🇻🇪 e internacional 🔞  Link del canal 👇   https://t.me/Reportesucesos18 WhatsApp 👇 +51904899356
khreportai,channel,🤖 KH Report | AI News | ព័ត៌មាន អេអាយ,7996,• ព័ត៍មាន AI • បច្ចេកវិទ្យាប្រចាំថ្ងៃ ⚡️ ត្រូវដឹងអោយបានច្រើនពី AI រៀនសូត្រអ្វីដែលថ្មីៗ  🔥 @khreport 📊 @KPGlobalStats
mos_reporter,channel,Мос Репортер,1053,"Рассказываю про самые интересные и необычные места в Москве. Куда сходить, где вкусно покушать, как сэкономить?"
sportpremi,channel,SportPremi News,1551,"Football Updates: News, Scores, Stats, quotes & More! ⚽️  Our Blog 👉🏻 www.SportPremi.com  Contact Us On: Telegram: @Starlyon WhatsApp: wa.me/2347083599228  List of all our Social Media Pages👇🏼 https://bit.ly/4kCs1ul"
mattyarcana,channel,ᴹᵃᵗᵗʸᴬʳᶜᵃⁿᵃ,823,جهت رزرو فال به آیدی زیر پیام بدید⇙ @Bsnow_21 جهت دیدن رضایت به آیدی زیر مراجعه کنید⇙ @Arcanafall ناشناسمون⇙ https://t.me/SendHarfBot?start=87a57c5441d1
football_statss,channel,Футбол статистикада 📊,418,
marcushernando,channel,Cueist x Matador \ Hernando x Marcus,198,
marcandrekhv,group,Marc&Andre Хабаровск,110,
marchandoasion,channel,MARCHANDO A SIÓN- Vídeos cortos virales,105,Extracto del Documental
gmrvkrm,channel,Заметки Каримки,210,"«развитие — это не всегда про скорость, взлеты, а уж тем более быстрые, масштабные проекты и большие достижения одни за другими. иногда вообще нужно сделать шаг назад, чтобы сделать два вперед, потому что ты человек и это нормально»  dm: @k_gumerov"
marca134,channel,MARCA | Liga Magazinov,38,
usvisaguide,channel,US VISA GUIDE,573,Get daily updates on: ✅ F1 Visa Interview Experiences (Approved & Rejected Cases) 🎓 F1 Visa Interview Questions  ✅ US Student Visa Tips  🇺🇸 Visa Refusals & Approvals  💡  Mock Interview Support  #f1visainterview #f1slots #f1visa #usvisa #b1b2slots
amuresponds,channel,Responds,558,وَقُلْ جَآءَ ٱلْحَقُّ وَزَهَقَ ٱلْبَٰطِلُ ۚ إِنَّ ٱلْبَٰطِلَ كَانَ زَهُوقًۭا  በልም «እውነት መጣ ውሸትም ተወገደ፤ እነሆ ውሸት ተወጋጅ ነውና፡፡» (17 : 81)
ruthresponde,channel,Ruth Recomienda,91,"Soy intérprete/traductor inglés-español, naturópata y ex-editora de www.guardiansalud.cl, pero mucho más importante que eso es el hecho que soy cristiana 🤓🌻🌱"
ysiosisnjjjjjhd,channel,منظمه سحب داتا G.C,105,كل خدمات الاتصالات في مكان واحد G.C ترحب بكم  شات المنظمه  https://t.me/+fhgV-OgRHXE2NzBk
arte_amar,channel,Ꭺ Ꭱ Ͳ Ꭼ ᎠᎬ Ꭺ Ꮇ Ꭺ Ꭱ_ 🌙,16522,No estaría nada mal ver tu rostro antes de dormir y al despertar.. 🌙✨  🤖 Bot: @DetallesBot  💭 t.me/BlancolNegro
choiceplatform6,channel,عربي ٣ ث مس منه,4404,
andyhotcervantes,group,🍑 Aɳԃყ Cҽɾʋαɳƚҽʂ 🔥 Fαɳʂ 🍑,3073,Bienvenido a mi grupo de fans  🔥 Contenido erótico 🔥
antennis,channel,ANTENNIS. (HOLD SFS),1313,"ㅤㅤㅤ We lowkey leveled up while no one was watching. The court’s waiting, so you better step it up too, @ANTENSLOG & @AntennisRobot 🎾 ㅤㅤㅤ"
crackslatinos,group,CrackSLatinoS [CLS],2868,"Grupo solo de ingeniería inversa (Software) Sin fines de lucro  Revise: @clsinfo antes de escribir No spam Respeto,Sentido Común"
drladutko,channel,Доктор Ладутько / пластический хирург,3505,Мой личный канал о пластической и реконструктивной хирургии.   Запись на консультацию: +375(29)606-03-03 https://antes.by/online/ladutko/   Instagram: https://instagram.com/dr.ladutko TikTok: www.tiktok.com/@dr.ladutko
antekovac,channel,ANTE KOVAC,963,"Концептуальный бренд сумок, одежды и аксессуаров ручной работы.   Ты и есть искусство. https://www.antekovac.ru/  На связи @antekovacbags"
leia_balance,channel,Психолог Лея Сех,126,"@psycho_Leia_Sekh  Осознанные изменения. Здесь о том: •почему мы повторяем старые сценарии •как детский опыт влияет на взрослые решения •как перестать жить из страха и начать выбирать Для тех, кто хочет не просто «держаться», а создавать свою жизнь"
leisnig,channel,LEISNIG.info,805,Alternative und unabhängige Nachrichten für und aus Leisnig -Aus ♥️ zu unserer Stadt!- www.leisnig.info
leiaonsolana,channel,Leia The Cat | $LEIA Token 2022 Standard,1044,"https://t.me/LeiaonSolana  Leia the Cat: Named after Solana Co-Founder Raj Gokal’s cat Leia.  Our Solana Scanner is live @solscannerbot, You can add it to your group or DM it, /leia (contract)  to use it  Solana Trending running ✅ @SolTrend"
lia_english4u,channel,Lia_English 📚,2529,"Полезная информация, материалы, советы, обучение, подготовка к экзаменам! Join and enjoy! ✨  По вопросам обучения и рекламы: @Lia_English ✨"
leiisoo,channel,"ху де ас, лей со?",596,
lena_bruno,channel,Lena & Bruno,1638,"Про Вену, Бруно и немного меня"
herdays,channel,Her…,1704,ورود سه فاسد به نفع خودشون نیست هر طایفه ای ز من گمانی دارد من زان خودم چنان که هستم Warrior🥊 Dreamer💫
irisparmiatosti,group,I Risparmiatosti,3479,"👌 Gruppo dedicato a @iRisparmiatosti che intendono confrontarsi e/o proporre @OfferteToste. In qualità di Affiliati Amazon riceviamo un guadagno per ciascun acquisto idoneo, utilizzati principalmente per mantenere sito, server e bot."
tradingconprecioyvolumen,channel,Trading Con Precio Y Volumen,1195,"En este canal te comparto ideas de trading, tips y noticias de interés relacionadas con el trading principalmente en Forex. Canal oficial de la Academia de Trading Profesional: www.tradingconprecioyvolumen.com"
antoniopiazzolla,channel,Antonio Piazzolla,429,"Sono un giornalista pubblicista e scrittore, mi occupo principalmente di musica. Qui pubblico quello che faccio."
porrajapao,channel,PORRA JAPÃO +18,559,"Bizarrices principalmente em #animes #mangás, #hentai,  #hq, #comédia, #memes, animações bizarras, etc, aqui Arte por ia #ia #ai #midjourney #dalle #sora Quanto mais escroto melhor"
littlespaceship,channel,"Aufhebung aufhebung, а я маленький такой",47,"с тех пор, как картинки мы стали не столько сохранять, сколько нас стало ими заносить, я собираю эту антологию мемов. главные темы ресерча - философия, депрессия, арт, психоанализ, капитализм, бог, ебля, аи, животненькие. тупое, прекрасное. лена."
particula_universum,channel,.ЬЯ,343,"рассуждения одного художника на тему личного пути, искусства, эстетики, музыки, архитектуры, философии, психологии и просто жизни   обратная связь: @part_of_particula"
mhnewsita,channel,Monster Hunter News,523,"Canale italiano 🇮🇹 di news su Monster Hunter, principalmente Wilds e Now  Gruppo Wilds: @mhwildsitalia Gruppo Rise: @mhritalia Gruppo Now: @MHNowItalia Gruppo GU: @mhxx_west Gruppo Stories 2: @stories2ita"
lifeife123,channel,Peace to continue,226,
fuckkkir,channel,Things,150,زن زندگی آزادی  t.me/HidenChat_Bot?start=6925806644
inner_principality,channel,Внутрішнє князівство,95,Тут я веду щоденник свого творчого шляху
anytoned868uv,group,AnyTone D868UV 🟠 🇪🇸,286,Grupo de usuarios del AnyTone D868UV Principalmente en lengua española  Users group of the AnyTone D868UV Mainly in Spanish language
ulianaarus,channel,улакола,209,лс: @ulvvr
tdlprendasdeplata,channel,Toques de Lili 😍💍🪄,229,"""Toques de Lili"" es una tienda principalmente de prendas de plata, donde podrás encontrar ""un regalo perfecto"" 😍"
appleverde69,channel,AppleVerde nudes,253,"🇧🇷Pode conter conteúdo aleatórios em diversas línguas, principalmente português e inglês🇧🇷  🇺🇸May contain random content and multilingual posts, mainly portuguese and english🇺🇸  ⚠️NSFW ALERT⚠️"
prrrrrrrssssstttt,channel,О том о сем (ОТОС),50,
brasil24news,channel,📡NEWS🌎,497,📰🧑‍💻 Notícia do Brasil e do Muno📡🌎  ​🚨 Radar Global: 🔹 Política Brasileira 🇧🇷 🔹 Geopolítica e Guerras 🛡️ 🔹 Tensões mundiais e Vírus 🦠 🔹 Documentários 🎥🎬 🌐 O que acontece no Brasil e no mundo.
mariahaccess,channel,Mariah Carey Access,1038,"Sua maior fonte brasileira sobre a cantora Mariah Carey no Telegram. Notícias, atualizações, charts, curiosidades e muito mais.  + Suporte: @MariahChat"
reactjsjobs,channel,ReactJS Jobs by Zigsaw,233,
reactjsnuggets,group,ReactJS Nuggets ⚛,12,ReactJS beginners and Developer Nuggets  ReactJS Discussions Group. Everything about React.   Part of Nuggets Network @nuggetsnetwork Con  Part of Nuggets Network @nuggetsnetwork (To be the best Telegram developer and social community)
rxjs_ru,group,RxJS — русскоговорящее сообщество,1201,"Общаемся на темы RxJS, ReactiveX, rxjs.dev и т.д.  По вопросам Angular @angular_ru  См. также: @ts_ru, @react_js, @nodejs_ru, @js_ru  Вакансии и поиск работы: @angular_jobs @javascript_jobs  Админы: @mephistorine, @limitofzero, @thekiba, @kirjs"
reactdesign,channel,Дизайнер учит JS 🤖,48,"Будем говорить про JS, автоматизацию рутины в работе, написание плагинов и взаимодействию с разработчиками. Если вам есть что рассказать или предложить пишите @andexds."
revitapidevelopment,channel,Revit API на русском,888,"Автор блога: @nefedov_sa Пишите напрямую по вопросам рекламы, заказа плагинов, и по всем другим вопросам"
reatom_ru_news,channel,Reatom новости,329,Новости стейт менеджера Reatom.  Чат: @reatom_ru Сайт: reatom.dev
skinverse_sarina,channel,-𝑺𝑲𝒊𝒏𝑽𝒆𝒓𝒔-,1096,-𝑺𝑲𝒊𝒏𝑽𝒆𝒓𝒔-  🍓Bot: @SaRina_bottbot 🍓Chanel: @SkinVerse_SaRina
cyberia_std,channel,Киберия,66,"IT-интегратор из Сибири.  Проектируем и разрабатываем digital-системы: сайты, CRM, интернет-магазины, AI-решения. Говорим про процессы, архитектуру и реальный опыт.  Мы на связи: @cyberia_studio"
siskivmoloke,channel,Рыба,189,"Юродивая какая-то,  По всем направлениям.  Но есть в ней конечно что-то, что притягивает. Непонятно только что.  Но того, что отталкивает — конечно больше"
yupiiii777,channel,businessbaby,191,member of cdt BEFFERENT
fbkcs,channel,САЙБЕР Бизнес Консалтинг,78,"ТГ канал компании САЙБЕР Бизнес Консалтинг. Информационная безопасность, кибербезопасность, IT аудит и консалтинг, автоматизация и внедрение ИИ-инструментов"
kaiagerberx,channel,Kaia Gerber › Кайя Гербер,219,Ваш главный источник новостей о молодой и талантливой модели и актрисе  — Кайе Гербер.  Мы в VK: • https://vk.com/kaiagerber  Наш чат — https://t.me/kaiagerberclub  По поводу рекламы/сотрудничества: @diwasilewski
sibsetbiz,channel,Сибсети бизнес,145,"Официальное сообщество интернет-провайдера для бизнеса ""Сибсети бизнес"". В этом канале мы: - публикуем интересные кейсы - знакомим с нашими продуктами - уведомляем об авариях и массовых сбоях - рассказываем о продвижении бизнеса Сайт: sibseti-b2b.ru"
whysodaria,channel,"DAMN, DARIA!",57,"I’m Daria, it’s my full-time job"
sibirskierisunki,channel,Поместье Сайбера,110,"Рисую, озвучиваю, рассказываю о жизни Мечтаю сделать дубляж ДжоДжо"
songyuqiiii,channel,Song Yuqi,35,анон — Лера (мэкси) @anonLerochka_bot
weissenbergstone_samara,channel,WEISSENBERG™ Фабрика камня и 3D гипсовых панелей,56,"С 2015г. производим в Самаре декоративный камень, кирпич и 3D гипсовые панели"
digidzen,channel,Цифровой дзен c Вадимом Воронковым,92,"Помогаю бизнесам не попадать под штрафы при работе с персональными данными.  Рассказываю простыми словами, как продуктивно и без рисков использовать цифровые инструменты, даже если вы очень далеки от ИТ.  Учу сисадминов и кибербезопасников."
shadtru,channel,ЗЕБРА AI | Деньги. Продажи. Система.,50,"📊 Ваш бизнес теряет деньги? ❌ Клиенты забыты ❌ Реклама сливает бюджет ❌ Лиды не доходят до продаж  🚀 ЗЕБРА AI – система ✅ Где теряются продажи? ✅ Какая реклама окупается? ✅ Какие решения увеличивают доход?  📌 Цифры покажут, а мы поможем разобраться👍"
cosbandsiberia,channel,Cosband Siberia,73,"Cosband Siberia - это уникальная группа косплееров из Сибири, объединенных общей страстью к творчеству 🔥"
kubstusibur,channel,СИБУР × КубГТУ: Точка роста,30,
litbusnes,channel,Лайтбизнес,37,"Хочешь получать доход?  Присоединяйся, пойдём  вместе Развиваю бизнес, показываю систему, реальный опыт и пути к нему  Регистрация здесь:  https://ru.siberianhealth.com/ru/shop/user/registration/PRIVILEGED_CLIENT/?referral=2663878324"
sashacovs,channel,𝐒αsჩα 🍭 Creαե𑄜r,45,
sybered,channel,Sybered,4,"Digital-агентство для тех, кто говорит по-русски и ценит качество, скорость и результат. sybered.com →"
zapisisadovoda,channel,ЗАПИСКИ САДОВОДА - ОСТРОВОК СВОБОДЫ ОТ ГОРОДСКОЙ СУЕТЫ,7611,Владелец канала - @SenyaDich  Владелец - @VladRight  Купить рекламу можно здесь : https://telega.in/c/+KSSUocsSx_cxNjhi
tvoyydzen,channel,Твой Островок DZENA | Писательский край,1895,"Канал для тех, кто хочет стать писателем! Здесь вы найдёте советы, поддержку и мемы ↙️    #Гайд_по_каналу@tvoyyDzen  По поводу рекламы или платной консультации насчёт вашей книги/сюжета/персонажей писать сюда:  @KateStan или в сообщения для канала."
priut42,channel,"Приют для животных ""Особенные Собаки""/Кемерово (Четвероногий Ангел)",677,Спасательный островок для четвероногих хвостиков🐕
priut_ostrovok,channel,"Приют ""Островок""🐈",701,"Санкт-Петербург Более 400 котиков в приюте! Помощь нужна всегда!  🐈 Расчетный счет № 40703810555000002169 , БИК 044030653, кор. счет № 30101810500000000653, Северо-Западный банк ПАО Сбербанк"
ostrovok,channel,Островок,20,
booster_chanel,channel,Booster chanel,524,Островок света в окружающем мраке
cesarsportsbetsoficial,group,CSB 🏀🏈⚾️🏒,6930,THE GOAT 🐐
kaybedenler645,group,Kaybedenler Kulübü Sohbet,401,
shybervyber,channel,ШЫБЕР ВЫБЕР,156,"Наш театр- это творческая лаборатория, черпающая свои идеи из пространства народного карнавала и смеховой культуры древней Руси. По поводу сотрудничества @sh_u_r_a"
sayfer_edits,channel,сайфер х тарнадо 🦅,226,tg: @sayfer_top
codesober,channel,Code sober,104,Just surviving ✌️
sattber,channel,Сатяшо,75,"Сатяшо Ку!Я Няшко, Сатя или просто Нася <3 Люби меня, гладь по голове по графику и я буду самым счастлива поросенком во всей вселенной Твич https://www.twitch.tv/nyaasko Тикиток с артиками @sat1iii Лс https://t.me/sattber?direct"
sarayberke,channel,так каркинис или карцинис?,66,Карцинис.   если есть в мире самая тупая идея — я ее реализую   (18+)  — фб: https://ficbook.net/authors/4466860 — ао3: https://archiveofourown.org/users/carcinis — ат: http://author.today/u/car4cinis — щп: https://t.me/kolodezno
cerber21cheb,channel,ЦЕРБЕР | Частная охранная организация,38,"ЧОО «Цербер», г. Чебоксары  -Охранно-пожарная сигнализация -Кнопка тревожной сигнализации  -Системы видеонаблюдения  -Физическая охрана объектов и граждан -Сопровождение ценных грузов"
saybeat,channel,SayBeat,37,Выдавецкая ініцыятыва
sahab1_8,channel,سحاب ☁️,56,صدقة  ☁️🤍
sajbersfera,group,Sajber Sfera Tech News,11,"IT Vesti, Gaming, Tutorijali, Opisi i predstavljanja"
