sudba_topbot,bot,Гороскоп💘 | Предсказания ✨,10948,По рекламе/сотрудничеству - @pocledni 💰  Тех.поддержка - @mainhelpcenter_bot🛠️
novoya_sudba,channel,АКАДЕМИЯ НОВОЙ СУДЬБЫ,208,"💜💫Анна и Дарья - Создатели Новых Судьб. Сила 2 поколений Рода   👸Создаём новое поколение людей, которые видят, какие установки и выборы формируют их жизнь, и осознанно влияют на судьбу.  🔮✨️Гипноз, слиперство, работа с подсознанием и мышлением."
astro_sudba,channel,"Алена, что Звезды говорят?",157,"Получи персональный прогноз, основанный на астрологических данных, который поможет тебе принять решение с уверенностью.  Для связи со мной @elenamityanina  Отзывы тут https://t.me/gDIPDxsyKUzNmYy"
tarologenia,channel,ТаролоГения,1696,"Поздравляю, ты нашла оригинал Личные расклады: @sudbataro  Инст: https://instagram.com/sudba_taro?igshid=YmMyMTA2M2Y="
hromaya_sudba,channel,хромая судьба.,85,"по веревкам, по канату, по цепочке. год за годом мы теряем свои почки. что мне делать? что мне делать, я не знаю. сердце тоже по кусочкам я теряю...   сумасброд(проза/поэзия): https://t.me/archive_hromaya_sudba  перья(рисунки): https://t.me/hromaya_sudba_"
sudba_rossii,channel,"Проект ""А нам судьбу России доверяли""",64,"Канал, посвящен  творчеству писателей-фронтовиков"
sonechkaaashj,channel,сонькаа??,126,
strulba,channel,СТРУЛЬБА,131,канал фестиваля «СТРУЛЬБА»
vorovsk1ee,channel,✵ Vorovskie Bro ✵,580,🔥 Настоящий мужской канал для крепких духом мужиков!!! Perfluence 👉 По всем вопросам:  @Katia_tihai
zolotaybalka,channel,«Золотая Балка» бутик вин,824,Бутик вина и крепких напитков со всей России. Дегустации и мероприятия каждую неделю  Обратная связь @Winerussiabot г.Тольятти 40 лет Победы 33 ТРЦ «Елка» г.Саратов Набережная Космонавтов 7а
eng_fit,channel,eng | Енгибарян Карен,638,Что вы получаете в eng: • Индивидуальный план тренировок • Рекомендации по питанию • Удобный бот с тренировками • Поддержка куратора на связи • Чат-комьюнити для мотивации • Контроль результатов и отчётность  Для записи: https://t.me/Engibaryan_Karen
