josephbrodskycom,channel,иосиф бродский сидит у меня в купе,7493,"чудак евгений – бедности стыдится, бензин вдыхает и судьбу клянет!   осип мандельштам  создатель: Дмитрий Беликов  страница автора в instagram — dimavsedela по важным вопросам к — @dimavsedela сотрудничество — @dimavsedela /  @movement_agency"
o_blude,channel,Люди о Блуде (Отзывы),1647,"Что говорят те, кто уже прошел Блудняк на канале @tin_moss? Какие результаты? Ответ ты найдешь здесь :)"
brokenbamboodorama,channel,Сломанный Бамбук,1749,Рассказываю про гетные новеллы. Ну и дорамы естественно.  По всем вопросам - https://t.me/Annacherne Чат - https://t.me/+0ff1ISz1-_Q4NmYy
virzahak,channel,virzahak и узник кабана,110,Маленькие трагикомедии. Душевные истории из жизни и кринжовые самодельные мемы.
besdurakov,channel,без дураков,419,"«Я всех любил. Без дураков.» заметки о Борисе Рыжем и русской литературе!   автор: @umnyashkinaz литературовед,  Литинститут им. Горького '27"
kubikrudnikova,channel,Кубик Рудникова,162,Истории из жизни. Мелкие обрывки памяти
nikbursak07071975,channel,NikBursak7775,229,"Химик он и в Африке - химик... (группа 621); Барнаул -> Черноголовка -> Сочи; Жизнь не состоявшегося химика, но химика по жизни - в стихах и в фотографиях..."
mislistrannika,channel,FREDERIKO PRIESTRANNIK (Поезія та проза) 📖,82,"Інша сторона моєї творчості, Єц🪄  Facebook www.facebook.com/groups/wanderersthoughts/ www.facebook.com/groups/fromhearttosoul1  Репак: https://t.me/frederikorealcanal  YouTube: @frederiko_priestrannik  Instagram: @frederikopriestrannik"
iamnotdeadordead,channel,Бродячий творец,41,Просто человек со своими переживаниями и всплесками  http://t.me/anonquebot?start=45azy - анонимка
gadalkaermaka,channel,ГАДАЛКА ЕРМАКА,29,КАНАЛ ОБ ИДИОТАХ В ПОЛИТИКЕ СОДЕРЖИТ СТЁБ И ПРОВОКАЦИЮ
pozornoye,channel,Да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да,21,…-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-да-даброта!
ppolinapsy,channel,Дорогой психотерапевт..,2330,
molly_news,channel,Molly's Новости,851,🌈Ссылки на все проекты:   - Новости: t.me/Molly_News  - Рефаунд: t.me/Refund_by_Molly   - Основной бот:    @Molly_money_bot   - Владелец: @SaintMolly
chikatilkakiss,channel,лина спэйс,2536,☄️ Реклама/сотрудничество - @trompymng by @warios_agency  и мой дорогой @Viktor_bekins
cryptovaluta11,channel,Дорогой Бизнес,1101,Канал про бизнес и стартапы!
guap_garderob,channel,Guap garderob,155,Ресейл от Сагира
myhstie,channel,──Myhstie {... 꽃 개화 ...},305,"༊ ’ㅤ         ─── in the middle of a crowd of people who were looking at the flowers in the shop, a butterfly entered and looked at the shop in awe. Is this heaven he thought, he walked around the shop area. @thismipay              since February 03, 2023."
cathju,channel,CathJu! (SOON),309,ㅤㅤㅤ        Berlari-lari mencari kebahagiaan yang kekal. Ombak lautan merenggut—tenggat.  ㅤㅤㅤ       mutual purposes:  ㅤㅤㅤ       @catjubot ㅤㅤㅤ       ㅤ
nevestakanye,channel,невеста канье уэста,222,"и смех, и грех, и кринж, и роскошь🤡"
saledaria9,channel,дорогой дневничок,523,тут всё пиздец как ✨субъективно✨
dorogoidnevnikvolkovad,channel,✨ДОРОГОЙ ДНЕВНИК…,479,
anechka_golovanova,channel,"Дорогой дневник,..",472,"Делюсь своими мыслями, осознаниями, внутреннем процессами. Благоприятная среда для роста и развития. Сотрудничество: @anya_golovanova"
spasibokatenka,channel,"Пока, Кать",7286,Owner: @lisinakaterina
hhosyalosya,channel,HOSYA,176,порисульки. Я фанат - > @Raxxdvva
okyrok13,channel,окурок,177,я где то
evelinkasnotes,channel,заметочки эвочки😊,111,
katezuevaaa,channel,"целую, пока",1340,"красивые картинки из жизни, материнство и вдохновение 🤍"
sammops76,channel,SamMops76,1227,Пока Самсунг – тогда мопсы
basovasocial,channel,Басова || пока муж на работе,646,"Жена @itakblet   Личный канал Юли Басовой, основательницы социально ориентированного агентства I’MPACT и жены Саши Панова. О том, чем я занимаюсь, пока муж около 80 часов в неделю работает, чтобы сделать вас счастливыми киборгами 🤖"
pedsovety,channel,"пока, кать",684,"книги, мода, lifestyle связь @the_kot_kota"
pokatemno,channel,пока темно,651,инди рок/электроник рок группа
sofftbee,channel,софтби,718,Пока что архив
pokaneto_group,channel,Пока не то,260,"Пока не лучшие, но уже в твоём сердце"
planeta_demyana,channel,Планета Демьяна,925,Личный канал для своих (пока)
pnprockband,channel,Пока не поздно!,264,"Рок группа ""Пока не поздно"". Элитарная музыка для псевдоинтеллектуалов"
pokaflyganepotekla,channel,Пока фляга не потекла,254,"Зарисовки о том , что было, есть и будет, пока мозг помнит, а руки пишут."
poka_kipit_chainik,channel,пока кипит чайник,238,"Астра Настя, приятно познакомиться 🙏 пишу прогнозы, пока кипит чайник Астролог, с которым люди знают и смело проявляют самих себя • Написать мне и выбрать формат взаимодействия @astra_nastya"
kolgotkastreet,channel,Колготка~стрит (─‿‿─) 18+,100,А ну иди сюда угегеге!! Твиттер: https://x.com/Kolgotachka
kiitzuio,channel,kiitzu,400,комиши - ❌ трейды и коллабы пока что закрыты  пока пытаюсь восстановится
goshik25,channel,Макі недокосплеєр,42,"Косплеї, трошки щітпостів і моєї крінжі  Росня на вихід звідси"
keddchaseko,channel,Пока сир,252,—✶ Наблюдатель никогда не докажет своего существование…покойтесь с миром 💿
maumaututa,channel,Мау-Мау на цепи🩸🩸🩸,474,"Пока ничего нет,просто жир"
kksddd,channel,↟ KILL STREET DIVISION ↟,381,"Пока так, дальше жоска"
parshiviecbihi,channel,интимный рынок,272,НЯ.пока
lubovitocka,channel,serendipity пока 👋,208,"Привет! Меня зовут Яся, будем знакомы;) Мне 18 ( омг ), состою во многих фд, люблю поболтать о том о сем, почитать и творить! Анонимка: @Anonimyasyabot Мой гид: https://t.me/lubovitocka/17283?single"
marikcosplay,channel,Marik_Cosplay✨,129,Немного косплейных штучек)  Повседневность тут https://t.me/MarikStasya
kekapukpuk,channel,кека🦥,57,чмо
ryunoske_aku,channel,Помойка Акутагав,362,Домик Акутагав приветствует вас! 𐌑ы 𐋏Е ᥰρ᧐ᥰᥲᴦᥲндᥙρуᥱⲙ ᧘ᴦδᴛ! Дᥱнь ρ᧐ждᥱнᥙя κᥲнᥲ᧘ᥲ - 12.03.23 В᧘ᥲдᥱ᧘ᥱц : @GodjoIt Насчет вп : @mesxx Инɸ᧐ : @info_kanal_aku
duckandgoosefamilyfarm,channel,Duck and Goose Family Farm,217,"Welcome! Here you'll find out all about our journey into homesteading, self-sufficiency, reducing waste, cooking from scratch, natural wellness, plant based hair and skincare, and more. You may mostly see pictures of ducks."
domik223,channel,𝗠𝗼𝗼𝗻 𝗘𝗺𝗽𝗶𝗿𝗲🌺🌑,176,
darya_domik,channel,Ешь. Молись. Люби Wildberries,121,"Обустраиваю дом, наряжаюсь и делюсь находками"
